Date & Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
11-01-2021 17:00:00,6,4,2,78,1,77,0,0,0,117,65,52,83,12,64,0,64,47,0,47
11-01-2021 18:00:00,9,2,7,53,0,53,4,4,0,93,55,38,52,16,68,1,67,47,0,47
11-01-2021 19:00:00,2,2,0,39,0,39,1,1,0,67,33,34,32,19,59,0,59,56,0,56
11-01-2021 20:00:00,6,1,5,26,0,26,3,3,0,38,20,18,15,6,31,0,31,37,0,37
11-01-2021 21:00:00,1,0,1,22,0,22,2,2,0,24,15,9,13,7,26,0,26,20,0,20
11-01-2021 22:00:00,2,1,1,12,0,12,1,1,0,15,8,7,5,0,14,0,14,9,0,9
11-01-2021 23:00:00,2,1,1,5,0,5,0,0,0,10,2,8,5,1,4,0,4,7,0,7
12-01-2021 00:00:00,0,0,0,4,0,4,0,0,0,4,2,2,2,2,3,0,3,1,0,1
12-01-2021 01:00:00,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
12-01-2021 02:00:00,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12-01-2021 03:00:00,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,2,1,0,1
12-01-2021 04:00:00,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,2,0,2
12-01-2021 05:00:00,1,0,1,6,0,6,2,2,0,14,2,12,1,15,1,0,1,6,0,6
12-01-2021 06:00:00,2,2,0,7,0,7,5,4,1,30,5,25,7,23,8,0,8,12,0,12
12-01-2021 07:00:00,3,3,0,23,0,23,17,17,0,95,29,66,7,34,13,1,12,23,0,23
12-01-2021 08:00:00,8,7,1,22,0,22,20,20,0,105,32,73,17,65,15,0,15,42,0,42
12-01-2021 09:00:00,9,6,3,10,0,10,8,8,0,68,16,52,11,44,16,0,16,37,0,37
12-01-2021 10:00:00,10,8,2,10,0,10,10,10,0,57,18,39,13,23,18,1,17,35,0,35
12-01-2021 11:00:00,2,2,0,19,0,19,2,2,0,59,22,37,10,12,4,0,4,35,0,35
12-01-2021 12:00:00,8,6,2,24,0,24,3,3,0,66,28,38,42,30,41,0,41,63,0,63
12-01-2021 13:00:00,10,7,3,37,0,37,4,4,0,89,45,44,46,34,49,0,49,64,0,64
12-01-2021 14:00:00,12,6,6,31,0,31,3,3,0,68,35,33,36,27,43,0,43,47,0,47
12-01-2021 15:00:00,15,9,6,31,1,30,2,2,0,87,46,41,53,18,58,0,58,52,0,52
12-01-2021 16:00:00,7,5,2,51,1,50,4,4,0,110,52,58,76,35,50,0,50,41,0,41
12-01-2021 17:00:00,6,4,2,72,0,72,2,2,0,121,74,47,89,18,67,1,66,33,0,33
12-01-2021 18:00:00,6,4,2,62,0,62,0,0,0,107,60,47,64,27,72,0,72,51,0,51
12-01-2021 19:00:00,8,2,6,41,0,41,3,3,0,72,40,32,44,25,74,0,74,72,0,72
12-01-2021 20:00:00,3,1,2,40,0,40,3,3,0,61,29,32,26,14,39,0,39,53,1,52
12-01-2021 21:00:00,3,0,3,20,0,20,0,0,0,18,13,5,13,11,39,0,39,34,0,34
12-01-2021 22:00:00,0,0,0,10,0,10,0,0,0,22,16,6,7,3,17,1,16,19,0,19
12-01-2021 23:00:00,0,0,0,5,0,5,1,1,0,11,6,5,5,3,5,0,5,8,0,8
13-01-2021 00:00:00,2,1,1,2,0,2,0,0,0,4,1,3,2,3,3,0,3,4,0,4
13-01-2021 01:00:00,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
13-01-2021 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
13-01-2021 03:00:00,0,0,0,0,0,0,1,1,0,2,0,2,0,0,1,0,1,0,0,0
13-01-2021 04:00:00,0,0,0,3,0,3,0,0,0,7,1,6,0,0,1,0,1,2,0,2
13-01-2021 05:00:00,0,0,0,6,0,6,1,1,0,13,0,13,1,10,2,0,2,2,0,2
13-01-2021 06:00:00,2,2,0,8,0,8,5,5,0,41,11,30,9,25,6,0,6,9,0,9
13-01-2021 07:00:00,5,4,1,18,0,18,20,20,0,102,32,70,10,57,13,0,13,23,0,23
13-01-2021 08:00:00,10,9,1,18,0,18,9,9,0,125,41,84,13,58,16,0,16,42,0,42
13-01-2021 09:00:00,7,6,1,11,0,11,10,10,0,64,15,49,15,46,17,0,17,43,0,43
13-01-2021 10:00:00,4,4,0,13,0,13,6,6,0,61,27,34,11,28,21,0,21,39,0,39
13-01-2021 11:00:00,7,3,4,13,0,13,6,6,0,61,28,33,25,22,33,0,33,45,0,45
13-01-2021 12:00:00,13,5,8,34,0,34,5,5,0,88,37,51,45,30,43,0,43,69,0,69
13-01-2021 13:00:00,6,5,1,36,0,36,3,3,0,112,56,56,33,49,59,1,58,81,1,80
13-01-2021 14:00:00,9,7,2,44,0,44,1,1,0,56,20,36,36,24,43,0,43,76,0,76
13-01-2021 15:00:00,5,1,4,37,0,37,1,1,0,88,42,46,25,26,53,1,52,56,1,55
13-01-2021 16:00:00,4,3,1,46,0,46,3,3,0,113,58,55,57,21,60,0,60,52,0,52
13-01-2021 17:00:00,9,7,2,71,0,71,5,5,0,165,89,76,65,18,74,0,74,70,0,70
13-01-2021 18:00:00,7,2,5,49,0,49,4,4,0,114,51,63,68,11,82,0,82,79,1,78
13-01-2021 19:00:00,4,3,1,39,0,39,2,2,0,80,39,41,64,25,78,0,78,69,0,69
13-01-2021 20:00:00,1,0,1,34,0,34,4,4,0,72,43,29,35,19,59,0,59,72,0,72
13-01-2021 21:00:00,1,0,1,31,0,31,5,5,0,35,18,17,21,15,28,0,28,35,0,35
13-01-2021 22:00:00,1,0,1,16,0,16,2,2,0,31,19,12,14,12,13,0,13,14,0,14
13-01-2021 23:00:00,7,5,2,6,0,6,2,2,0,17,9,8,6,5,9,0,9,10,0,10
14-01-2021 00:00:00,1,0,1,5,0,5,0,0,0,11,6,5,1,1,4,1,3,3,0,3
14-01-2021 01:00:00,1,0,1,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0
14-01-2021 02:00:00,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1
14-01-2021 03:00:00,0,0,0,1,1,0,1,1,0,5,3,2,0,1,2,0,2,0,0,0
14-01-2021 04:00:00,0,0,0,2,0,2,1,1,0,5,0,5,1,1,1,0,1,2,0,2
14-01-2021 05:00:00,1,1,0,4,0,4,3,3,0,11,3,8,2,9,0,0,0,7,0,7
14-01-2021 06:00:00,1,1,0,8,0,8,10,10,0,42,10,32,7,31,11,0,11,7,0,7
14-01-2021 07:00:00,8,6,2,23,1,22,28,28,0,106,33,73,11,59,13,0,13,32,0,32
14-01-2021 08:00:00,9,7,2,17,0,17,25,25,0,145,49,96,11,69,19,1,18,41,0,41
14-01-2021 09:00:00,7,5,2,9,0,9,13,13,0,77,23,54,13,51,18,0,18,45,0,45
14-01-2021 10:00:00,3,1,2,9,0,9,9,8,1,76,20,56,28,32,22,0,22,27,0,27
14-01-2021 11:00:00,10,6,4,24,0,24,10,10,0,86,30,56,26,32,36,0,36,49,0,49
14-01-2021 12:00:00,15,10,5,28,0,28,3,3,0,102,41,61,47,35,63,0,63,78,0,78
14-01-2021 13:00:00,10,6,4,45,0,45,2,2,0,101,37,64,63,42,60,0,60,78,0,78
14-01-2021 14:00:00,21,11,10,61,0,61,5,5,0,117,60,57,60,46,47,0,47,56,0,56
14-01-2021 15:00:00,7,5,2,42,0,42,3,3,0,93,51,42,62,33,54,0,54,56,0,56
14-01-2021 16:00:00,19,12,7,69,2,67,5,4,1,126,62,64,73,46,58,0,58,63,0,63
14-01-2021 17:00:00,6,3,3,81,0,81,4,4,0,171,89,82,94,28,85,1,84,74,1,73
14-01-2021 18:00:00,14,5,9,62,0,62,7,7,0,139,71,68,82,27,117,0,117,80,0,80
14-01-2021 19:00:00,4,2,2,50,1,49,5,5,0,104,60,44,60,30,73,0,73,84,0,84
14-01-2021 20:00:00,4,0,4,25,0,25,8,8,0,89,52,37,36,22,65,0,65,72,0,72
14-01-2021 21:00:00,4,0,4,33,0,33,3,3,0,46,27,19,19,10,35,0,35,34,0,34
14-01-2021 22:00:00,1,0,1,17,0,17,2,2,0,32,20,12,22,9,17,0,17,26,0,26
14-01-2021 23:00:00,0,0,0,6,0,6,1,1,0,22,13,9,10,6,6,0,6,8,0,8
15-01-2021 00:00:00,0,0,0,5,1,4,0,0,0,13,6,7,2,0,2,0,2,5,0,5
15-01-2021 01:00:00,0,0,0,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
15-01-2021 02:00:00,0,0,0,2,0,2,0,0,0,1,1,0,3,2,0,0,0,0,0,0
15-01-2021 03:00:00,0,0,0,0,0,0,0,0,0,6,2,4,1,0,1,0,1,0,0,0
15-01-2021 04:00:00,0,0,0,5,0,5,0,0,0,12,6,6,1,2,0,0,0,2,0,2
15-01-2021 05:00:00,1,1,0,3,0,3,2,2,0,12,1,11,3,12,1,0,1,4,0,4
15-01-2021 06:00:00,2,2,0,11,0,11,7,7,0,42,13,29,11,21,9,0,9,14,0,14
15-01-2021 07:00:00,5,3,2,20,0,20,21,21,0,95,37,58,16,54,16,0,16,28,0,28
15-01-2021 08:00:00,8,7,1,22,0,22,28,28,0,125,44,81,12,64,17,0,17,46,1,45
15-01-2021 09:00:00,7,4,3,9,0,9,20,20,0,88,24,64,21,38,12,0,12,44,0,44
15-01-2021 10:00:00,9,8,1,19,0,19,12,11,1,58,24,34,28,24,24,0,24,30,1,29
15-01-2021 11:00:00,13,10,3,32,0,32,2,2,0,63,24,39,31,17,30,0,30,41,0,41
15-01-2021 12:00:00,10,4,6,42,0,42,10,10,0,93,43,50,49,34,54,0,54,82,0,82
15-01-2021 13:00:00,12,7,5,58,0,58,2,2,0,124,59,65,76,39,71,0,71,102,0,102
15-01-2021 14:00:00,11,9,2,57,0,57,7,7,0,103,47,56,47,14,64,1,63,75,0,75
15-01-2021 15:00:00,17,11,6,41,0,41,2,2,0,120,58,62,56,42,62,0,62,63,0,63
15-01-2021 16:00:00,11,9,2,67,0,67,6,6,0,129,58,71,92,25,65,0,65,61,0,61
15-01-2021 17:00:00,7,6,1,84,0,84,2,2,0,153,80,73,97,26,75,0,75,61,1,60
15-01-2021 18:00:00,12,4,8,85,0,85,11,11,0,122,60,62,75,15,119,1,118,60,1,59
15-01-2021 19:00:00,9,7,2,64,0,64,11,11,0,97,55,42,60,30,104,3,101,95,1,94
15-01-2021 20:00:00,6,4,2,48,0,48,15,15,0,111,56,55,44,21,89,0,89,80,1,79
15-01-2021 21:00:00,3,1,2,43,0,43,3,3,0,51,33,18,30,12,55,0,55,55,0,55
15-01-2021 22:00:00,1,1,0,23,0,23,3,3,0,24,19,5,20,10,33,0,33,31,0,31
15-01-2021 23:00:00,1,1,0,15,0,15,0,0,0,15,7,8,4,3,13,0,13,14,0,14
16-01-2021 00:00:00,1,0,1,4,0,4,0,0,0,9,4,5,5,0,5,0,5,4,0,4
16-01-2021 01:00:00,0,0,0,3,0,3,0,0,0,2,2,0,1,1,1,0,1,0,0,0
16-01-2021 02:00:00,1,0,1,0,0,0,0,0,0,3,3,0,0,2,0,0,0,1,0,1
16-01-2021 03:00:00,0,0,0,1,0,1,0,0,0,7,4,3,1,1,3,0,3,1,0,1
16-01-2021 04:00:00,1,1,0,3,0,3,0,0,0,5,1,4,1,2,0,0,0,1,0,1
16-01-2021 05:00:00,1,1,0,3,0,3,2,2,0,8,2,6,2,2,0,0,0,4,0,4
16-01-2021 06:00:00,0,0,0,6,0,6,1,1,0,15,1,14,7,8,3,0,3,7,0,7
16-01-2021 07:00:00,1,1,0,4,0,4,4,4,0,26,8,18,12,12,12,0,12,9,0,9
16-01-2021 08:00:00,4,3,1,13,1,12,5,5,0,37,19,18,8,15,13,0,13,12,0,12
16-01-2021 09:00:00,3,1,2,18,0,18,4,4,0,54,21,33,24,33,17,0,17,27,0,27
16-01-2021 10:00:00,13,8,5,20,0,20,3,2,1,80,38,42,46,31,32,0,32,45,0,45
16-01-2021 11:00:00,11,7,4,24,0,24,4,4,0,110,51,59,55,24,43,0,43,74,2,72
16-01-2021 12:00:00,10,4,6,33,0,33,2,2,0,97,54,43,60,38,74,0,74,79,0,79
16-01-2021 13:00:00,16,15,1,37,0,37,3,3,0,139,65,74,55,48,75,0,75,102,0,102
16-01-2021 14:00:00,11,6,5,46,0,46,7,7,0,142,79,63,64,33,72,0,72,84,0,84
16-01-2021 15:00:00,17,8,9,50,1,49,18,18,0,104,55,49,53,41,90,0,90,80,0,80
16-01-2021 16:00:00,17,7,10,45,0,45,7,7,0,109,68,41,49,31,79,0,79,71,0,71
16-01-2021 17:00:00,5,4,1,39,1,38,15,15,0,86,36,50,49,22,83,0,83,86,0,86
16-01-2021 18:00:00,4,3,1,63,0,63,6,6,0,108,58,50,64,30,95,0,95,62,0,62
16-01-2021 19:00:00,7,2,5,40,0,40,4,4,0,86,44,42,44,18,79,1,78,92,0,92
16-01-2021 20:00:00,5,1,4,40,0,40,7,7,0,93,45,48,26,18,81,0,81,76,0,76
16-01-2021 21:00:00,3,1,2,30,0,30,4,4,0,51,29,22,27,14,39,1,38,68,0,68
16-01-2021 22:00:00,2,2,0,21,0,21,5,5,0,27,19,8,28,11,35,0,35,32,0,32
16-01-2021 23:00:00,1,0,1,12,0,12,2,2,0,20,13,7,11,2,12,0,12,19,1,18
17-01-2021 00:00:00,1,1,0,7,1,6,0,0,0,8,8,0,7,5,3,0,3,13,0,13
17-01-2021 01:00:00,1,0,1,3,0,3,1,1,0,4,2,2,0,0,2,0,2,1,0,1
17-01-2021 02:00:00,0,0,0,6,0,6,0,0,0,5,2,3,1,0,2,0,2,2,0,2
17-01-2021 03:00:00,0,0,0,1,0,1,0,0,0,4,3,1,1,0,2,0,2,0,0,0
17-01-2021 04:00:00,0,0,0,4,0,4,1,1,0,2,1,1,3,2,1,0,1,1,0,1
17-01-2021 05:00:00,0,0,0,1,0,1,2,2,0,4,0,4,0,3,2,0,2,2,0,2
17-01-2021 06:00:00,1,1,0,5,0,5,1,1,0,14,2,12,9,3,1,0,1,6,0,6
17-01-2021 07:00:00,1,0,1,4,0,4,3,3,0,22,6,16,8,12,8,0,8,7,1,6
17-01-2021 08:00:00,4,2,2,7,0,7,4,4,0,18,7,11,16,10,5,0,5,9,0,9
17-01-2021 09:00:00,4,3,1,23,0,23,5,5,0,51,20,31,20,16,17,0,17,18,1,17
17-01-2021 10:00:00,5,4,1,18,0,18,1,1,0,77,36,41,30,19,21,0,21,33,0,33
17-01-2021 11:00:00,12,4,8,24,0,24,1,1,0,109,54,55,45,12,34,0,34,45,1,44
17-01-2021 12:00:00,25,14,11,35,0,35,2,2,0,147,69,78,72,51,60,0,60,59,0,59
17-01-2021 13:00:00,12,7,5,36,0,36,1,1,0,162,72,90,59,34,91,0,91,104,0,104
17-01-2021 14:00:00,20,12,8,54,0,54,2,2,0,169,109,60,55,18,74,0,74,82,0,82
17-01-2021 15:00:00,19,7,12,62,0,62,3,3,0,148,95,53,31,10,64,0,64,75,0,75
17-01-2021 16:00:00,12,4,8,48,0,48,4,4,0,111,69,42,50,24,70,0,70,68,0,68
17-01-2021 17:00:00,4,2,2,44,0,44,5,5,0,87,53,34,28,19,64,0,64,50,2,48
17-01-2021 18:00:00,5,2,3,42,1,41,5,5,0,86,65,21,33,20,86,0,86,80,1,79
17-01-2021 19:00:00,3,1,2,30,0,30,3,3,0,71,36,35,36,17,70,0,70,79,0,79
17-01-2021 20:00:00,3,3,0,27,0,27,5,5,0,60,33,27,27,12,46,0,46,73,0,73
17-01-2021 21:00:00,1,0,1,25,0,25,2,2,0,33,18,15,18,6,32,1,31,41,0,41
17-01-2021 22:00:00,2,2,0,12,0,12,1,1,0,18,13,5,11,3,19,0,19,16,0,16
17-01-2021 23:00:00,0,0,0,7,0,7,1,1,0,13,5,8,10,0,3,0,3,8,0,8
18-01-2021 00:00:00,1,0,1,4,0,4,0,0,0,5,3,2,4,2,1,0,1,2,0,2
18-01-2021 01:00:00,0,0,0,2,0,2,0,0,0,2,2,0,0,1,0,0,0,1,0,1
18-01-2021 02:00:00,0,0,0,1,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0
18-01-2021 03:00:00,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,0,1,0,0,0
18-01-2021 04:00:00,0,0,0,2,0,2,0,0,0,7,1,6,0,1,0,0,0,0,0,0
18-01-2021 05:00:00,2,1,1,6,0,6,6,6,0,12,1,11,2,5,0,0,0,6,0,6
18-01-2021 06:00:00,2,2,0,9,0,9,9,9,0,45,12,33,8,33,6,0,6,8,0,8
18-01-2021 07:00:00,5,4,1,25,0,25,22,22,0,102,32,70,20,61,8,0,8,35,0,35
18-01-2021 08:00:00,11,8,3,22,0,22,28,28,0,128,54,74,15,68,14,0,14,58,0,58
18-01-2021 09:00:00,6,5,1,18,0,18,16,16,0,92,23,69,17,43,31,0,31,44,0,44
18-01-2021 10:00:00,1,1,0,19,0,19,9,9,0,54,17,37,17,21,18,0,18,22,0,22
18-01-2021 11:00:00,5,4,1,23,0,23,10,10,0,57,23,34,16,18,37,0,37,44,0,44
18-01-2021 12:00:00,4,2,2,26,0,26,2,2,0,90,35,55,40,18,46,1,45,63,0,63
18-01-2021 13:00:00,8,6,2,42,1,41,0,0,0,97,54,43,43,33,57,0,57,65,0,65
18-01-2021 14:00:00,4,1,3,34,2,32,2,2,0,96,52,44,24,27,31,0,31,38,0,38
18-01-2021 15:00:00,11,7,4,27,0,27,6,6,0,93,47,46,39,17,43,1,42,45,0,45
18-01-2021 16:00:00,12,6,6,49,1,48,5,5,0,129,62,67,60,11,54,0,54,48,0,48
18-01-2021 17:00:00,11,7,4,58,0,58,1,1,0,178,97,81,121,17,98,0,98,53,0,53
18-01-2021 18:00:00,7,4,3,68,0,68,8,8,0,114,59,55,70,4,68,1,67,53,0,53
18-01-2021 19:00:00,10,5,5,46,0,46,3,3,0,60,37,23,42,12,54,0,54,60,0,60
18-01-2021 20:00:00,5,1,4,32,0,32,2,2,0,48,24,24,29,6,40,0,40,36,0,36
18-01-2021 21:00:00,1,0,1,21,0,21,0,0,0,28,16,12,12,3,27,0,27,26,0,26
18-01-2021 22:00:00,1,0,1,12,0,12,1,1,0,26,17,9,6,1,12,0,12,14,0,14
18-01-2021 23:00:00,0,0,0,9,0,9,0,0,0,6,2,4,2,4,4,0,4,6,0,6
19-01-2021 00:00:00,1,0,1,4,0,4,0,0,0,4,2,2,4,2,1,0,1,1,0,1
19-01-2021 01:00:00,0,0,0,1,0,1,0,0,0,3,2,1,2,0,0,0,0,0,0,0
19-01-2021 02:00:00,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1
19-01-2021 03:00:00,0,0,0,0,0,0,1,1,0,2,1,1,0,1,1,0,1,0,0,0
19-01-2021 04:00:00,0,0,0,2,0,2,2,2,0,7,1,6,1,1,0,0,0,3,0,3
19-01-2021 05:00:00,1,1,0,4,0,4,2,2,0,14,1,13,3,9,0,0,0,6,0,6
19-01-2021 06:00:00,2,2,0,8,0,8,5,5,0,36,12,24,6,18,8,0,8,8,0,8
19-01-2021 07:00:00,6,5,1,18,2,16,12,12,0,95,32,63,10,32,8,0,8,28,0,28
19-01-2021 08:00:00,12,10,2,18,0,18,14,14,0,130,48,82,14,71,15,0,15,44,0,44
19-01-2021 09:00:00,9,7,2,16,0,16,13,13,0,80,22,58,14,36,15,0,15,38,0,38
19-01-2021 10:00:00,4,2,2,11,1,10,11,11,0,40,15,25,12,21,16,0,16,21,0,21
19-01-2021 11:00:00,5,2,3,17,0,17,7,7,0,44,14,30,11,19,22,0,22,30,0,30
19-01-2021 12:00:00,3,3,0,18,0,18,6,6,0,74,34,40,25,19,38,0,38,54,0,54
19-01-2021 13:00:00,7,3,4,40,0,40,6,6,0,76,41,35,33,30,65,0,65,63,1,62
19-01-2021 14:00:00,6,4,2,28,0,28,1,1,0,74,35,39,24,16,42,0,42,46,1,45
19-01-2021 15:00:00,4,2,2,29,0,29,2,2,0,65,34,31,35,14,39,1,38,48,0,48
19-01-2021 16:00:00,10,6,4,47,1,46,1,1,0,98,49,49,57,16,57,0,57,45,0,45
19-01-2021 17:00:00,5,1,4,65,1,64,0,0,0,128,65,63,71,14,65,0,65,44,0,44
19-01-2021 18:00:00,15,6,9,50,0,50,3,3,0,89,54,35,67,13,70,0,70,52,1,51
19-01-2021 19:00:00,7,2,5,45,0,45,2,2,0,66,32,34,31,7,74,0,74,64,0,64
19-01-2021 20:00:00,3,0,3,29,0,29,9,9,0,57,32,25,37,9,51,1,50,46,0,46
19-01-2021 21:00:00,4,2,2,20,1,19,2,2,0,36,24,12,25,5,16,0,16,18,0,18
19-01-2021 22:00:00,1,0,1,19,0,19,3,3,0,22,15,7,10,5,16,1,15,21,0,21
19-01-2021 23:00:00,4,1,3,4,0,4,1,1,0,12,6,6,4,2,4,0,4,8,0,8
20-01-2021 00:00:00,1,1,0,4,0,4,0,0,0,2,2,0,7,1,2,0,2,2,0,2
20-01-2021 01:00:00,0,0,0,2,0,2,1,1,0,2,2,0,1,1,1,0,1,0,0,0
20-01-2021 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20-01-2021 03:00:00,0,0,0,1,0,1,0,0,0,2,1,1,0,0,3,0,3,1,0,1
20-01-2021 04:00:00,0,0,0,0,0,0,0,0,0,7,1,6,1,1,1,0,1,3,0,3
20-01-2021 05:00:00,0,0,0,11,0,11,2,2,0,14,1,13,1,10,1,0,1,5,0,5
20-01-2021 06:00:00,1,1,0,9,0,9,10,10,0,47,11,36,9,33,5,0,5,11,0,11
20-01-2021 07:00:00,5,5,0,18,0,18,16,16,0,99,23,76,8,35,16,1,15,31,0,31
20-01-2021 08:00:00,8,6,2,26,0,26,18,18,0,124,46,78,11,78,21,0,21,48,0,48
20-01-2021 09:00:00,6,5,1,16,0,16,10,10,0,83,28,55,19,37,20,0,20,42,0,42
20-01-2021 10:00:00,8,5,3,15,0,15,9,9,0,45,12,33,17,14,20,0,20,36,0,36
20-01-2021 11:00:00,4,2,2,17,0,17,6,6,0,38,15,23,15,15,27,1,26,24,2,22
20-01-2021 12:00:00,2,2,0,17,0,17,11,11,0,51,23,28,20,8,32,0,32,37,0,37
20-01-2021 13:00:00,2,2,0,32,0,32,5,5,0,65,31,34,31,20,48,0,48,42,0,42
20-01-2021 14:00:00,6,1,5,20,0,20,4,4,0,48,29,19,11,9,28,0,28,25,0,25
20-01-2021 15:00:00,0,0,0,27,0,27,7,7,0,61,32,29,23,5,23,0,23,32,0,32
20-01-2021 16:00:00,10,5,5,62,1,61,1,1,0,94,48,46,35,20,33,0,33,43,0,43
20-01-2021 17:00:00,5,1,4,52,0,52,5,5,0,146,81,65,75,22,59,0,59,55,0,55
20-01-2021 18:00:00,12,5,7,59,0,59,8,8,0,108,63,45,78,15,64,0,64,64,0,64
20-01-2021 19:00:00,1,0,1,42,0,42,5,5,0,97,53,44,47,8,56,0,56,75,0,75
20-01-2021 20:00:00,2,0,2,27,0,27,4,4,0,52,28,24,30,12,36,0,36,44,0,44
20-01-2021 21:00:00,3,1,2,18,0,18,6,5,1,38,22,16,15,7,36,0,36,42,0,42
20-01-2021 22:00:00,0,0,0,12,0,12,4,4,0,24,17,7,19,6,16,0,16,14,0,14
20-01-2021 23:00:00,2,1,1,6,1,5,1,1,0,11,4,7,8,1,6,0,6,6,0,6
21-01-2021 00:00:00,1,1,0,4,0,4,0,0,0,4,1,3,3,0,0,0,0,4,0,4
21-01-2021 01:00:00,0,0,0,1,0,1,0,0,0,4,2,2,1,2,1,0,1,0,0,0
21-01-2021 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21-01-2021 03:00:00,0,0,0,0,0,0,1,1,0,3,2,1,0,1,2,0,2,0,0,0
21-01-2021 04:00:00,0,0,0,0,0,0,1,1,0,9,0,9,1,2,1,0,1,2,0,2
21-01-2021 05:00:00,2,2,0,10,0,10,2,2,0,16,3,13,2,8,0,0,0,7,0,7
21-01-2021 06:00:00,3,3,0,14,0,14,8,7,1,26,6,20,3,22,10,0,10,9,0,9
21-01-2021 07:00:00,10,9,1,16,0,16,15,15,0,96,30,66,18,57,15,0,15,33,0,33
21-01-2021 08:00:00,6,5,1,25,2,23,24,24,0,151,52,99,16,79,17,0,17,43,0,43
21-01-2021 09:00:00,5,5,0,12,0,12,11,11,0,84,23,61,6,46,26,0,26,44,1,43
21-01-2021 10:00:00,7,4,3,11,0,11,12,12,0,60,16,44,24,17,19,0,19,39,0,39
21-01-2021 11:00:00,10,5,5,26,0,26,10,10,0,65,27,38,16,9,26,0,26,44,1,43
21-01-2021 12:00:00,9,7,2,32,1,31,3,3,0,89,35,54,34,16,49,0,49,81,0,81
21-01-2021 13:00:00,10,8,2,40,0,40,3,3,0,121,56,65,43,41,62,0,62,94,1,93
21-01-2021 14:00:00,8,4,4,49,0,49,6,6,0,88,33,55,47,17,70,1,69,68,0,68
21-01-2021 15:00:00,11,6,5,40,0,40,3,3,0,99,43,56,59,22,55,2,53,63,1,62
21-01-2021 16:00:00,13,7,6,74,2,72,1,1,0,141,77,64,79,29,66,0,66,76,0,76
21-01-2021 17:00:00,6,2,4,86,1,85,3,3,0,167,90,77,84,15,75,0,75,59,0,59
21-01-2021 18:00:00,12,7,5,77,1,76,8,8,0,148,85,63,104,33,92,0,92,85,1,84
21-01-2021 19:00:00,9,6,3,56,0,56,3,3,0,90,48,42,40,16,78,0,78,87,0,87
21-01-2021 20:00:00,7,2,5,36,0,36,0,0,0,57,33,24,25,7,60,0,60,73,1,72
21-01-2021 21:00:00,3,2,1,28,0,28,5,5,0,41,29,12,27,8,38,0,38,47,0,47
21-01-2021 22:00:00,0,0,0,13,0,13,1,1,0,24,19,5,15,5,17,0,17,26,0,26
21-01-2021 23:00:00,2,0,2,9,0,9,0,0,0,11,3,8,8,7,7,0,7,10,0,10
22-01-2021 00:00:00,0,0,0,2,2,0,0,0,0,3,3,0,2,0,4,0,4,5,0,5
22-01-2021 01:00:00,0,0,0,1,0,1,0,0,0,4,3,1,4,1,1,0,1,0,0,0
22-01-2021 02:00:00,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,2,0,2
22-01-2021 03:00:00,0,0,0,1,0,1,0,0,0,3,2,1,0,0,5,0,5,0,0,0
22-01-2021 04:00:00,0,0,0,2,0,2,0,0,0,8,2,6,1,4,0,0,0,2,0,2
22-01-2021 05:00:00,1,1,0,6,0,6,1,1,0,23,3,20,3,5,1,0,1,5,0,5
22-01-2021 06:00:00,1,1,0,12,0,12,10,10,0,47,12,35,7,25,9,0,9,14,0,14
22-01-2021 07:00:00,4,3,1,17,1,16,11,11,0,98,27,71,18,50,11,0,11,36,0,36
22-01-2021 08:00:00,7,5,2,21,0,21,22,21,1,125,43,82,19,87,17,0,17,43,0,43
22-01-2021 09:00:00,9,6,3,15,0,15,9,9,0,88,23,65,13,35,24,0,24,44,0,44
